Gender,Race,HomeTwn,Live,Greek?,Parents,GPA,SkipCl,TextSpd,SitArea,HrsStudy,FornTeach,HrsCompu,PayEduc,GetEduc,HrsWork,HubFood,Relimport,ReadBibl,RelPref,God?,Weight,Height,IdlWt,IdlHt,ViewWt,Handed,LongFing,EyeSight,SelfAttr,ShoeSize,LooksImp,MakeFrnds,DateRace,InstMsgr,PeopKiss,DatePerly,AgeDiff,FutSpous,HowComm,DateSpnd,LongRels,UseFaceBk,AgeMarry,CDsOwn,Parties,CellPhn,MinTalk,FavMusic,EntrPref,CDsBurnd,OwnIPod,MP3Playr,MovyGenr,Book_Movy,SpendTVA,HrsExer,SmokeCig,HrsSleep,Abortion,ExerPref,WtTry,FastDrvn,SameSex,IceTerm,CitedOff,DrvnInfl,BevPref,DaysAlco,SmokedMj,Ecstasy,LegalMj?,DrnksUsl,SpndAlco,DrvnDrnk,DrnkIntox,DrnkPref,Shroomed,LiteBeer,Cocaine?,MjBrowny,MostBeer,RolldMj?,Age1stDrk,BushJob,AttkIraq,PolAffln,JoepaQuit,TVSport,HSSports,Virgin,SexNoRel,SexB4Mar,CheatdSO,CheatTel,SexPartns,DatesB4Sex,AgeLostIt,Sex/Week,SameSex_1,UseProtn,HrsPorn,MinDatesB4,OKSameSex,Speed-Dating,SexUnsure,PreMarSex
female,Caucasian,Rural,Apartment,No,Married,3.7,1,250,Middle,4,Yes,3,Parents,Yes,None,Too expensive,Fairly,Never,Jewish,Not sure,115,63,115,65,about_right,right,same,near-sighted,Yes,3,12,no_preference,Yes,4,6-10,No,3-4 years younger,If it happens,Face to face,20,3,Yes,26,50,6,Yes,360,Rap/Hip Hop,Music,100,iPod,Have an iPod,Comedy,Movie,1-3,4,No,6,Yes,Alone,Stay the same,108,"No never",Italian,0,Yes,Water,8,No,No,No,5_6,$11-$30,1,7,Liquor,No,Miller,No,No,8,No,13,Approve,No,Democrat,Yes,Football,Yes,No,Yes,No,Yes,Yes,4,3,16,2-3,Yes,Yes,None,Second,Yes,no opinion,No,Yes
female,Caucasian,A small town,Dorm,No,Married,3.31,1,300,Back,20,Yes,3,Me,Yes,None,Too expensive,Fairly,Never,Catholic,Yes,135,67,125,67,about_right,right,ring,near-sighted,Yes,4,12,opposite_gender,No,1,11-25,No,2-4 years older,Very important,Face to face,30,3,Yes,24,125,5,Yes,150,Other,Movies,50,iPod Photo,Have an iPod,Drama,Book,1-3,5,No,8,Yes,Alone,Lose,112,Once or twice,Italian,0,No,Water,4,No,No,No,7_8,0-$10,0,4,Beer,No,Coors,No,Yes,13,No,10,Approve,Yes,Republican,No,Football,Yes,No,Yes,No,Yes,No,4,8,15,Once,Yes,No,None,Fifth,Yes,no opinion,No,Yes
female,Caucasian,Suburban,Apartment,No,Married,3.51,2,500,Middle,15,Yes,2,Parents,Yes,1-10,Too expensive,Fairly,Never,Protestant,Yes,115,63,105,67,about_right,right,same,near-sighted,Yes,3,9,opposite_gender,Yes,4,6-10,No,5-10 years older,If it happens,Face to face,80,2,Yes,25,50,9,Yes,150,Rock,Movies,90,No,Other,Comedy,Movie,1-3,2,No,5,Yes,Alone,Lose,110,"Yes occasionally",Italian,2,Yes,Water,10,No,No,Yes,7_8,$30-$50,1,4,Beer,No,Bud,No,No,12,Yes,12,Disapprove,No,Democrat,No,Football,No,No,Yes,No,No,No,3,10,15,Once,Yes,No,None,Tenth or later,Yes,no opinion,No,Yes
female,Caucasian,Suburban,Apartment,Yes,Married,2.5,1,300,Middle,10,No,4,Me,Yes,>20,Too expensive,Not,Never,Protestant,Yes,155,66,135,64,overweight,right,ring,near-sighted,Don't know,5,10,same_gender,No,1,11-25,Yes,3-4 years younger,If it happens,Face to face,35,3,Yes,25,100,9,Yes,100,Pop,Movies,20,iPod Mini,Have an iPod,Romance,Movie,None,3,No,7,Yes,With company,Lose,90,"No never",Water,0,Yes,Juice,.,Yes,No,Yes,3_4,$11-$30,0,5,Beer,Yes,Miller,No,No,8,No,17,Disapprove,Yes,Democrat,No,Football,No,No,Yes,No,Yes,Yes,3,1,18,Once,Yes,No,None,First ,Yes,no opinion,No,Yes
female,Caucasian,Suburban,Apartment,No,Divorced,3.5,.,350,Back,15,Yes,1,Parents,Yes,None,Too expensive,Not,Never,Other,Not sure,125,62,115,64,about_right,right,same,near-sighted,Yes,4,15,opposite_gender,No,0,11-25,Yes,2-4 years older,Very important,Face to face,50,2,Yes,23,150,0,Yes,150,Other,Music,100,iPod Mini,Have an iPod,Comedy,Movie,1-3,3,Yes,8,Yes,Alone,Lose,195,"No never",Water,0,Yes,Milk,0,Yes,Yes,Yes,0,0-$10,0,4,Wine,Yes,Miller,Yes,Yes,10,Yes,14,Disapprove,No,Democrat,No,Hockey,No,No,Yes,No,No,No,6,5,16,4-5,Yes,Yes,None,First ,Yes,bad idea,No,Yes
female,Caucasian,Suburban,Apartment,No,Married,3.44,0,400,Middle,30,Yes,1,Parents,Yes,11-20,Too expensive,Fairly,Never,Catholic,Yes,130,64,115,62,about_right,right,ring,near-sighted,Yes,4,18,opposite_gender,No,3,11-25,No,3-4 years younger,If it happens,Face to face,30,0,Yes,24,50,15,Yes,100,Country,Music,40,iPod Mini,Have an iPod,Romance,Movie,1-3,10,No,8,No,With company,Lose,90,"No never",Water,0,Yes,Milk,10,Yes,No,No,3_4,$11-$30,1,3,Beer,No,Miller,No,No,12,No,15,Approve,Yes,Republican,No,Football,Yes,No,Yes,No,No,No,5,4,18,Not active,No,No,None,Third,No,no opinion,No,Yes
male,Caucasian,A small town,Dorm,No,Married,3.3,2,250,Middle,18,No,4,Scholar/Me ,No,None,Too expensive,Not,Never,Other,Not sure,200,76,190,76,about_right,right,ring,neither,Yes,10,13,no_preference,Yes,3,More than 25,No,2-4 years older,If it happens,Face to face,40,2,No,30,50,7,Yes,66,Other,Movies,50,No,Don't own one,Other,Movie,1-3,8,No,7,Yes,With company,Stay the same,100,Once or twice,Italian,2,Yes,Juice,10,Yes,No,Yes,5_6,$11-$30,2,7,Beer,Yes,Coors,No,Yes,15,Yes,16,Disapprove,No,Other,No,Basketball,Yes,No,Yes,No,No,Yes,3,3,16,4-5,No,No,None,Third,Yes,no opinion,No,Yes
female,Caucasian,Suburban,Dorm,No,Married,3.44,0,550,Middle,7,No,3,Scholar/Parents ,Yes,>20,Too expensive,Fairly,Once in a while,Protestant,Yes,166,66,130,66,overweight,left,index,neither,Don't know,3,10,opposite_gender,No,.,11-25,Yes,0-2 years older,If it happens,Face to face,30,1,Yes,24,15,2,Yes,50,Other,Music,10,iPod,Have an iPod,Action,Book,1-3,2,No,8,No,Alone,Lose,70,"No never",Water,0,No,Soda,0,No,No,Yes,0,0-$10,0,.,Liquor,No,Bud,No,No,0,No,.,Disapprove,Yes,Republican,No,Don't watch sports,No,Yes,No,Yes,No,Yes,7,.,0,Not active,Yes,Not active,0-2 hours,Not sexually active,Yes,no opinion,Yes,Yes
male,Caucasian,Suburban,Apartment,No,Married,2.96,3,150,Middle,20,Yes,10,Parents,Yes,None,Too expensive,Fairly,Never,Catholic,Yes,145,71,170,73,underweight,right,ring,neither,Yes,6,19,no_preference,No,4,6-10,No,0-2 years younger,If it happens,Face to face,50,2,Yes,24,20,15,Yes,150,Rock,Sports,12,iPod Photo,Have an iPod,Comedy,Movie,>6,5,No,9,Yes,Alone,Gain,110,"No never",Water,0,Yes,Milk,23,Yes,No,Yes,9 or more,More than $50,6,8,Beer,Yes,Don't drink lite,No,No,20,Yes,14,Approve,Yes,Other,No,Basketball,Yes,No,Yes,No,Yes,Yes,0,1,18,Once,No,No,0-2 hours,First ,No,no opinion,No,No
female,Caucasian,A small town,Apartment,No,Divorced,2.9,2,300,Middle,3,No,4,Me,Yes,None,Too expensive,Not,Never,Agnostic,Not sure,130,64,125,64,about_right,right,ring,far-sighted,Yes,4,15,opposite_gender,No,2,More than 25,No,5-10 years older,If it happens,Face to face,50,2,Yes,26,90,4,Yes,100,Rock,Movies,0,Other,Have an iPod,Drama,Movie,1-3,6,No,8,Yes,With company,Lose,85,"No never",Water,0,Yes,Soda,9,Yes,No,No,3_4,$11-$30,0,4,Wine,No,Beast Ice,No,No,12,Yes,13,Approve,No,Other,No,Basketball,Yes,No,Yes,No,Yes,No,6,5,16,Once,No,No,None,First ,No,no opinion,No,Yes
male,Caucasian,Suburban,Frat ,Yes,Married,3.12,1,300,Middle,15,Yes,2,Parents,Yes,11-20,Reasonable,Fairly,Never,Jewish,Yes,145,70,155,72,underweight,right,ring,neither,Yes,7,15,no_preference,Yes,1,11-25,No,0-2 years younger,If it happens,Face to face,35,5,Yes,28,100,20,Yes,100,Other,Music,500,iPod,Don't own one,Comedy,Book,1-3,4,No,7,Yes,Alone,Gain,95,"No never",Italian,0,Yes,Water,10,Yes,Yes,Yes,5_6,$30-$50,0,9,Beer,Yes,Coors,No,Yes,15,Yes,12,Disapprove,No,Democrat,No,Football,Yes,No,Yes,No,No,Yes,3,3,17,Once,No,No,None,First ,Yes,bad idea,No,Yes
female,Other,Suburban,Dorm,No,Married,3.59,0,15,Middle,14,No,2,Parents,Yes,11-20,Too expensive,Not,Never,Other,Yes,125,63,110,63,overweight,right,ring,near-sighted,Yes,3,12,opposite_gender,No,1,11-25,Yes,5-10 years older,If it happens,Face to face,50,4,Yes,23,25,12,Yes,250,Rap/Hip Hop,Movies,20,No,Don't own one,Comedy,Movie,1-3,6,Yes,5,Yes,With company,Lose,95,"No never",Water,0,Yes,Juice,12,Yes,No,Yes,3_4,0-$10,0,4,Beer,No,Don't drink lite,No,No,10,No,14,Disapprove,No,Other,No,Football,Yes,No,Yes,No,Yes,Yes,6,3,15,2-3,Yes,No,None,First ,Yes,bad idea,Yes,Yes
female,Caucasian,Suburban,Apartment,No,Married,3,0,550,Middle,25,Yes,2,Scholar/Me ,Yes,None,Reasonable,Fairly,Once in a while,Protestant,Yes,130,66,120,66,overweight,left,same,near-sighted,No,3,11,opposite_gender,Yes,4,6-10,Yes,2-4 years older,If it happens,Face to face,10,3,Yes,24,250,5,Yes,500,Other,Music,200,iPod Mini,Have an iPod,Comedy,Movie,1-3,8,No,5,No,Alone,Lose,110,"No never",Italian,1,No,Water,0,No,No,No,0,0-$10,0,7,Liquor,No,Miller,No,Yes,12,Yes,16,Approve,Yes,Republican,No,Baseball,Yes,Yes,No,No,No,Yes,6,20,0,Not active,Yes,Not active,None,Not sexually active,No,great idea,Yes,Yes
female,Caucasian,Suburban,Dorm,No,Married,3.64,0,500,Middle,25,Yes,3,Scholar/Parents ,Yes,11-20,Too expensive,Very,Once in a while,Catholic,Yes,190,68,150,65,overweight,right,index,near-sighted,Don't know,6,10,same_gender,No,.,11-25,Yes,2-4 years older,Very important,Face to face,20,2,Yes,26,15,8,Yes,180,Pop,Sports,6,No,Don't own one,Comedy,Movie,None,6,No,6,Yes,With company,Lose,80,"No never",Italian,0,No,Water,5,No,No,No,3_4,$11-$30,0,3,Liquor,No,Miller,No,No,5,No,16,Approve,Yes,Other,No,Football,Yes,Yes,No,No,No,No,0,15,0,Not active,No,Not active,None,Not sexually active,No,no opinion,No,Yes
female,Caucasian,Rural,Dorm,No,Married,3.79,2,270,Middle,15,Yes,2,Parents,Yes,1-10,Too expensive,Very,Never,Catholic,Yes,120,63,115,66,about_right,right,index,near-sighted,Yes,3,15,no_preference,Yes,3,6-10,No,2-4 years older,If it happens,Face to face,20,1,Yes,26,100,11,Yes,50,Rap/Hip Hop,Sports,100,Other,Other,Comedy,Movie,1-3,12,No,7,Yes,With company,Nothing,100,"No never",Italian,0,No,Water,11,Yes,No,Yes,5_6,0-$10,0,4,Beer,No,Miller,No,No,10,No,15,Disapprove,No,Republican,No,Football,Yes,No,Yes,No,No,Yes,0,3,16,2-3,No,No,None,Second,No,no opinion,No,No
female,Caucasian,Suburban,Dorm,Yes,Married,3.2,0,400,Back,10,Yes,5,Scholar/Me ,Yes,None,Too expensive,Not,Never,Protestant,Yes,175,66,150,67,overweight,right,index,near-sighted,Don't know,6,10,no_preference,Yes,5,11-25,Yes,5-10 years younger,If it happens,Email/IM,30,3,Yes,28,44,25,Yes,45,Rock,Movies,50,iPod,Have an iPod,Comedy,Movie,1-3,10,No,6,Yes,Alone,Lose,100,Once or twice,Italian,0,Yes,Water,20,Yes,No,Yes,5_6,$11-$30,0,5,Liquor,No,Miller,Yes,No,10,Yes,16,Disapprove,No,Democrat,No,Football,Yes,No,Yes,No,No,Yes,2,0,17,2-3,Yes,No,0-2 hours,First ,Yes,bad idea,No,Yes
male,Caucasian,Suburban,Apartment,Yes,Married,3.4,2,175,Back,7,No,5,Parents,Yes,11-20,Too expensive,Fairly,Once in a while,Catholic,Yes,160,72,175,75,underweight,right,ring,neither,Yes,7,15,same_gender,No,3,11-25,No,3-4 years younger,Very important,Face to face,80,5,No,23,68,14,Yes,8,Rock,Sports,48,iPod,Have an iPod,Comedy,Movie,1-3,4,No,9,Yes,With company,Stay the same,87,"No never",Water,1,Yes,Juice,17,Yes,No,Yes,9 or more,$11-$30,2,10,Beer,No,Miller,No,No,18,No,15,Disapprove,No,Other,No,Basketball,Yes,No,Yes,Yes,Yes,Yes,6,7,18,2-3,No,Yes,0-2 hours,8 (on eighth date),No,bad idea,No,Yes
male,Caucasian,Suburban,Apartment,No,Married,3.1,1,200,Back,5,Yes,10,Parents,Yes,None,Too expensive,Not,Never,Other,Not sure,130,67,130,67,underweight,left,same,neither,Don't know,6,18,same_gender,Yes,.,11-25,No,3-4 years younger,If it happens,Face to face,20,1,Yes,29,6,9,Yes,30,Other,Video Games,360,No,Don't own one,Comedy,Movie,>6,0,No,6,Yes,Alone,Nothing,102,"No never",Italian,0,No,Soda,13,Yes,No,Yes,9 or more,More than $50,0,13,Beer,No,Bud,No,No,30,No,13,Disapprove,No,Other,No,Football,No,No,No,No,No,No,3,3,16,2-3,No,No,0-2 hours,Tenth or later,No,no opinion,No,Yes
male,Caucasian,Suburban,Apartment,No,Married,2.96,4,150,Middle,25,Yes,10,Parents,Yes,None,Too expensive,Fairly,Never,Catholic,Yes,145,71,170,73,underweight,right,ring,neither,Yes,6,19,no_preference,No,4,6-10,No,0-2 years younger,If it happens,Face to face,50,2,Yes,24,20,17,Yes,150,Rock,Sports,12,iPod Photo,Have an iPod,Comedy,Movie,4-6,4,No,9,Yes,Alone,Gain,110,"No never",Water,.,Yes,Milk,23,Yes,No,Yes,9 or more,More than $50,6,8,Beer,Yes,Miller,No,No,20,Yes,14,Approve,Yes,Other,No,Basketball,Yes,No,Yes,No,Yes,Yes,1,3,18,Once,No,No,0-2 hours,Second,No,bad idea,No,Yes
male,Caucasian,A small town,Apartment,No,Married,3.04,0,400,Middle,8,Yes,4,Parents,Yes,None,Too expensive,Very,Once in a while,Catholic,Yes,150,68,200,72,about_right,right,index,far-sighted,Yes,5,15,no_preference,No,5,More than 25,No,0-2 years older,If it happens,Email/IM,50,2,Yes,25,30,10,Yes,120,Rap/Hip Hop,Sports,30,Other,Have an iPod,Action,Movie,1-3,5,No,8,No,With company,Stay the same,145,"No never",Italian,0,No,Water,8,No,No,No,3_4,$11-$30,0,6,Beer,No,Beast Ice,No,Yes,10,No,19,Approve,Yes,Republican,No,Football,Yes,Yes,No,Yes,No,Yes,6,.,0,Not active,No,Not active,None,Not sexually active,No,no opinion,No,Yes
male,Caucasian,Suburban,Apartment,No,Married,3.11,2,300,Front,6,Yes,4,Parents,No,None,Reasonable,Not,Never,Agnostic,Not sure,185,69,160,72,about_right,right,same,neither,Yes,9,20,no_preference,No,5,1-5,No,0-2 years younger,If it happens,Face to face,40,3,Yes,27,500,20,Yes,500,Rock,Movies,1000,Other,Have an iPod,Comedy,Movie,1-3,7,Yes,8,Yes,With company,Lose,130,"No never",Italian,0,Yes,Alcohol,25,Yes,Yes,Yes,7_8,More than $50,5,13,Liquor,Yes,Coors,Yes,Yes,24,Yes,12,Disapprove,No,Democrat,No,Football,Yes,No,Yes,No,Yes,Yes,0,0,15,Once,No,No,None,First ,No,no opinion,No,No
male,Caucasian,Rural,Dorm,No,Married,3.96,0,312,Middle,10,Yes,3,Scholar/Me ,No,None,Too expensive,Very,Daily,Protestant,Yes,138,71,175,74,about_right,right,ring,neither,Don't know,6,14,opposite_gender,No,.,6-10,No,3-4 years younger,If it happens,Phone,50,0,Yes,25,35,0,Yes,75,Pop,Movies,115,iPod,Have an iPod,Comedy,Movie,1-3,5,No,7.5,No,Alone,Gain,105,Once or twice,Water,2,No,Juice,0,No,No,No,0,0-$10,0,.,Non Drinker,No,Coors,No,No,0,No,.,Approve,Yes,Other,No,Football,No,Yes,No,Yes,No,No,4,.,0,Not active,No,Not active,None,Not sexually active,No,no opinion,No,Yes
female,Caucasian,Suburban,Dorm,No,Married,3.23,0,450,Back,17,Yes,1.5,Scholar/Parents ,Yes,None,Too expensive,Fairly,Never,Other,Not sure,150,63,120,64,overweight,right,ring,neither,Yes,5,17,no_preference,No,8,0,No,More than 10 years younger,If it happens,Email/IM,50,2,Yes,26,35,12,Yes,60,Country,Movies,20,iPod Mini,Have an iPod,Romance,Movie,None,3,No,8,Yes,Alone,Lose,100,"No never",Italian,0,Yes,Soda,12,Yes,No,Yes,5_6,$11-$30,1,5,Beer,No,Don't drink lite,No,No,9,Yes,14,Approve,No,Other,No,Football,Yes,No,Yes,Yes,No,Yes,0,1,16,6-7,No,No,None,First ,No,bad idea,Yes,No
female,Caucasian,Suburban,Dorm,Yes,Married,3.49,1,350,Middle,7,No,2,Parents,Yes,None,Too expensive,Fairly,Never,Jewish,Yes,135,66,115,65,about_right,right,index,neither,Yes,4,13,no_preference,No,.,More than 25,Yes,2-4 years older,If it happens,Email/IM,30,0,Yes,25,150,10,Yes,100,Rock,Movies,25,iPod,Have an iPod,Comedy,Movie,1-3,5,No,6,Yes,Alone,Lose,98,"No never",Water,0,No,Water,10,No,No,No,3_4,$11-$30,0,2,Liquor,No,Coors,No,No,7,No,16,Disapprove,No,Democrat,No,Football,Yes,No,Yes,No,No,Yes,2,3,18,Not active,No,Yes,None,First ,Yes,no opinion,No,Yes
female,Caucasian,Suburban,Apartment,No,Married,3.4,2,300,Back,15,Yes,2,Parents,Yes,None,Reasonable,Fairly,Never,Catholic,Yes,118,65,110,67,about_right,right,ring,neither,Yes,3,14,opposite_gender,No,3,More than 25,No,3-4 years younger,If it happens,Email/IM,10,2,Yes,25,14,12,Yes,60,Rap/Hip Hop,Movies,0,iPod Mini,Have an iPod,Comedy,Movie,1-3,3,No,7,Yes,With company,Lose,100,"No never",Water,0,No,Soda,9,Yes,No,No,9 or more,$30-$50,0,7,Beer,Yes,Miller,No,No,11,No,13,Approve,No,Republican,No,Basketball,Yes,No,No,No,No,Yes,2,10,16,Once,No,Yes,None,Tenth or later,No,no opinion,No,Yes
male,Caucasian,A small town,Dorm,No,Married,2.9,0,500,Middle,10,Yes,7,Parents,Yes,None,Too expensive,Not,Never,Protestant,Not sure,180,70,170,72,about_right,right,index,neither,Yes,7,14,opposite_gender,Yes,3,11-25,No,3-4 years younger,If it happens,Face to face,30,3,Yes,29,15,16,Yes,35,Pop,Music,10,iPod,Have an iPod,Comedy,Movie,>6,0,No,7,Yes,With company,Lose,92,"Yes occasionally",Italian,1,No,Water,12,Yes,No,No,5_6,$11-$30,0,5,Beer,No,Miller,No,No,12,No,14,Disapprove,No,Democrat,No,Football,Yes,Yes,Yes,No,No,Yes,2,7,0,Not active,Yes,Not active,0-2 hours,Not sexually active,Yes,no opinion,No,Yes
male,Caucasian,Suburban,Apartment,No,Married,3.4,0,300,Middle,10,Yes,5,Parents,Yes,None,Too expensive,Fairly,Once in a while,Protestant,Yes,160,72,180,74,underweight,right,index,near-sighted,Yes,9,17,same_gender,No,.,11-25,No,3-4 years younger,If it happens,Email/IM,50,3,Yes,28,3,12,Yes,60,Country,Movies,0,No,Don't own one,Comedy,Movie,1-3,12,No,5,No,With company,Gain,95,"No never",Italian,0,No,Soda,12,No,No,No,9 or more,More than $50,0,8,Liquor,No,Miller,No,No,16,No,14,Approve,No,Republican,No,Football,Yes,No,Yes,No,No,Yes,5,10,16,Once,No,Yes,0-2 hours,Second,No,no opinion,Yes,Yes
female,Asian,A big city,Dorm,No,Married,3.52,0,150,Middle,20,No,2.5,Scholar/Me ,Yes,None,Too expensive,Very,Often,Other,Yes,118,61,108,63,about_right,right,same,near-sighted,Don't know,2,10,same_gender,No,5,More than 25,No,2-4 years older,If it happens,Face to face,50,1,Yes,26,5,4,Yes,45,Other,Books,8,iPod Mini,Have an iPod,Romance,Book,>6,5,No,6,Yes,With company,Lose,0,"No never",Italian,0,No,Water,1,No,No,No,1_2,0-$10,0,4,Liquor,No,Coors,No,No,2,No,16,Disapprove,No,Democrat,No,Football,No,No,No,Yes,Yes,Yes,6,400,17,Not active,No,Yes,None,Tenth or later,No,bad idea,No,Yes
male,Caucasian,Suburban,Apartment,No,Married,2.7,2,300,Middle,3,Yes,6,Me,No,None,Too expensive,Very,Once in a while,Catholic,Yes,215,76,210,76,about_right,right,ring,neither,Don't know,9,14,no_preference,Yes,2,1-5,Yes,5-10 years older,If it happens,Face to face,200,3,Yes,27,11,9,Yes,140,Rap/Hip Hop,Movies,100,No,Don't own one,Comedy,Movie,None,3,Yes,5,Yes,Alone,Stay the same,105,"No never",Water,15,Yes,Alcohol,8,Yes,Yes,Yes,9 or more,$30-$50,0,7,Beer,Yes,Don't drink lite,Yes,Yes,24,Yes,12,Disapprove,Yes,Other,No,Football,Yes,No,Yes,No,Yes,Yes,1,0,15,2-3,No,No,0-2 hours,First ,No,bad idea,No,No
female,Caucasian,A small town,Apartment,No,Married,3.56,1,200,Middle,6,No,2,Parents,Yes,11-20,Too expensive,Fairly,Once in a while,Protestant,Yes,109,64,105,67,about_right,right,index,neither,Yes,5,5,opposite_gender,No,6,More than 25,Yes,0-2 years younger,If it happens,Face to face,50,2,Yes,26,50,4,Yes,120,Rock,Music,5,No,Don't own one,Comedy,Movie,1-3,6,No,5,Yes,Alone,Stay the same,.,"No never",Italian,1,Yes,Soda,3,Yes,Yes,Yes,3_4,0-$10,1,5,Beer,Yes,Bud,No,Yes,13,No,14,Approve,Yes,Republican,No,Basketball,Yes,No,Yes,No,No,Yes,15,6,17,Not active,Yes,No,None,Fourth,No,no opinion,No,Yes
female,Caucasian,Rural,Apartment,No,Divorced,3.7,1,250,Middle,20,Yes,3,Me,Yes,11-20,Too expensive,Fairly,Never,Catholic,Yes,112,65,110,65,about_right,right,index,neither,Yes,3,12,no_preference,No,.,6-10,No,2-4 years older,If it happens,Face to face,30,2,Yes,24,30,12,Yes,450,Country,Music,30,iPod Mini,Have an iPod,Romance,Movie,None,3,No,7,No,With company,Stay the same,85,"No never",Italian,0,No,Water,12,No,No,Yes,3_4,$11-$30,0,.,Liquor,No,Don't drink lite,No,No,7,No,15,Disapprove,No,Democrat,No,Football,Yes,No,No,Yes,No,Yes,6,20,16,Not active,No,Yes,None,Tenth or later,Yes,bad idea,No,Yes
male,Caucasian,Rural,Dorm,No,Married,3,1,200,Middle,5,No,3,Parents,Yes,1-10,Too expensive,Fairly,Never,Catholic,Yes,160,69,160,72,about_right,right,ring,neither,Don't know,7,19,no_preference,No,1,6-10,Yes,0-2 years younger,If it happens,Face to face,25,1,No,28,75,11,Yes,35,Rock,Movies,30,No,Don't own one,Action,Movie,1-3,9,No,6,Yes,Alone,Stay the same,110,"No never",Italian,0,Yes,Milk,10,Yes,No,Yes,3_4,$11-$30,0,5,Beer,No,Miller,No,No,20,No,15,Disapprove,No,Other,No,Hockey,Yes,No,Yes,No,No,Yes,1,2,17,2-3,No,Yes,None,Second,No,no opinion,No,No
female,Caucasian,Suburban,Dorm,No,Married,3.35,0,400,Middle,10,No,2,Parents,Yes,None,Too expensive,Fairly,Once in a while,Catholic,Yes,110,59,100,64,about_right,right,ring,near-sighted,Yes,1,15,same_gender,No,4,6-10,Yes,2-4 years older,If it happens,Face to face,20,2,Yes,22,60,5,Yes,30,Rock,Movies,10,iPod Mini,Have an iPod,Drama,Movie,1-3,3,No,8,No,Alone,Lose,90,"No never",Water,2,No,Water,3,No,No,No,1_2,$11-$30,0,3,Liquor,No,Miller,No,No,4,No,16,Approve,Yes,Republican,No,Hockey,No,No,Yes,No,No,Yes,5,2,18,2-3,No,Yes,None,Second,No,no opinion,No,Yes
male,Other,Rural,Apartment,No,Married,3.6,1,100,Middle,15,Yes,4,Scholar/Parents ,Yes,None,Too expensive,Very,Never,Catholic,Yes,150,71,155,72,about_right,right,ring,neither,Don't know,7,11,no_preference,No,1,1-5,Yes,3-4 years younger,If it happens,Phone,50,1,Yes,28,60,2,Yes,360,Country,Movies,30,No,Don't own one,Action,Movie,1-3,2,No,5.5,Yes,Alone,Stay the same,110,"No never",Italian,0,No,Soda,5,No,No,Yes,7_8,$11-$30,0,6,Beer,No,Miller,No,No,8,No,10,Disapprove,Yes,Other,No,Don't watch sports,Yes,No,Yes,No,No,No,4,3,18,2-3,No,Yes,0-2 hours,Tenth or later,No,no opinion,No,Yes
female,Caucasian,Suburban,Dorm,Yes,Married,2.7,1,350,Middle,8,Yes,1,Parents,Yes,11-20,Reasonable,Fairly,Once in a while,Catholic,Yes,120,62,110,65,about_right,right,ring,neither,Don't know,3,4,no_preference,No,6,1-5,Yes,3-4 years younger,Not important,Email/IM,30,2,Yes,27,40,10,Yes,5,Country,Movies,16,iPod Mini,Have an iPod,Romance,Movie,None,1,No,8,Yes,With company,Lose,100,"No never",Italian,0,Yes,Soda,8,Yes,No,Yes,1_2,$11-$30,1,4,Liquor,No,Miller,No,No,8,No,16,Approve,Yes,Republican,No,Football,Yes,No,Yes,No,No,Yes,1,5,18,Not active,No,Yes,None,First ,Yes,no opinion,No,Yes
male,Caucasian,Suburban,Apartment,No,Married,3.7,0,500,Middle,10,No,5,Me,Yes,None,Reasonable,Fairly,Never,Other,Yes,190,70,175,74,about_right,left,index,neither,Yes,7,15,same_gender,No,1,6-10,No,3-4 years younger,Not important,Face to face,30,1,No,30,20,8,Yes,100,Rap/Hip Hop,Sports,30,No,Have a Creative Jukebox,Comedy,Movie,1-3,12,No,6,Yes,Alone,Lose,120,"No never",Italian,0,Yes,Water,10,No,No,No,9 or more,0-$10,.,10,Liquor,No,Miller,No,No,12,No,16,Disapprove,No,Other,Yes,Football,Yes,No,Yes,No,No,No,2,3,17,Once,No,Yes,0-2 hours,Fourth,No,bad idea,No,Yes
male,Caucasian,A big city,Frat ,Yes,Married,3.36,2,300,Middle,4,Yes,3,Me,No,None,Reasonable,Fairly,Never,Catholic,Yes,155,69,155,75,about_right,right,ring,near-sighted,Yes,7,20,no_preference,No,1,1-5,No,2-4 years older,If it happens,Phone,60,4,Yes,28,250,18,Yes,300,Rap/Hip Hop,Sports,100,iPod,Have an iPod,Action,Movie,1-3,10,No,8,No,With company,Gain,100,"No never",Water,0,No,Milk,18,Yes,No,No,9 or more,More than $50,0,10,Beer,No,Bud,No,No,30,No,16,Disapprove,No,Other,No,Basketball,Yes,No,Yes,No,Yes,Yes,1,2,17,2-3,No,Yes,0-2 hours,Second,No,bad idea,No,Yes
